input_text,label
能否客厅的空调关闭好吗,1
帮我客厅的空调关闭行吗,1
麻烦，客厅的空调关闭,1
能否客厅的空调关闭行吗,1
可以客厅的空调关闭好吗,1
请客厅的空调关闭好吗,1
麻烦客厅的空调关闭,1
麻烦客厅的空调关闭一下,1
可以客厅的空调关闭,1
能否客厅的空调关闭一下,1
帮我客厅的空调关闭好吗,1
客厅的空调关闭，一下,1
请客厅的空调关闭吗,1
关闭客厅的空调,1
关闭客厅的空调，吗,1
帮我关闭客厅的空调好吗,1
能否关闭客厅的空调,1
麻烦关闭客厅的空调一下,1
关闭客厅的空调行吗,1
麻烦关闭客厅的空调好吗,1
能否关闭客厅的空调吗,1
麻烦关闭客厅的空调,1
请关闭客厅的空调一下,1
请关闭客厅的空调行吗,1
请关闭客厅的空调好吗,1
帮我关闭客厅的空调行吗,1
帮我关闭客厅的空调一下,1
关闭客厅的空调好吗,1
可以关闭客厅的空调,1
请，关闭客厅的空调,1
关闭客厅的空调，一下,1
可以关闭客厅的空调一下,1
请关闭客厅的空调,1
帮我关闭客厅的空调,1
帮我关闭客厅的空调吗,1
关闭客厅的空调吗,1
能否关闭客厅的空调行吗,1
可以，关闭客厅的空调,1
能否关闭客厅的空调好吗,1
帮我，关闭客厅的空调,1
麻烦，关闭客厅的空调,1
麻烦关闭客厅的空调行吗,1
可以关闭客厅的空调吗,1
可以关闭客厅的空调行吗,1
关闭客厅的空调，行吗,1
请关闭客厅的空调吗,1
关闭客厅的空调，好吗,1
关闭客厅的空调一下,1
能否，关闭客厅的空调,1
麻烦关闭客厅的空调吗,1
可以关闭客厅的空调好吗,1
能否关闭客厅的空调一下,1
客厅的电视打开,1
客厅的电视打开吗,1
请客厅的电视打开吗,1
请客厅的电视打开好吗,1
客厅的电视打开行吗,1
客厅的电视打开，行吗,1
帮我客厅的电视打开一下,1
能否客厅的电视打开行吗,1
可以客厅的电视打开吗,1
客厅的电视打开一下,1
能否客厅的电视打开,1
麻烦客厅的电视打开一下,1
麻烦客厅的电视打开吗,1
可以客厅的电视打开好吗,1
能否，客厅的电视打开,1
可以客厅的电视打开,1
帮我，客厅的电视打开,1
请客厅的电视打开行吗,1
麻烦，客厅的电视打开,1
客厅的电视打开好吗,1
客厅的电视打开，好吗,1
帮我客厅的电视打开好吗,1
请客厅的电视打开,1
请，客厅的电视打开,1
请客厅的电视打开一下,1
可以，客厅的电视打开,1
客厅的电视打开，一下,1
能否客厅的电视打开吗,1
麻烦客厅的电视打开,1
可以客厅的电视打开一下,1
能否客厅的电视打开一下,1
帮我客厅的电视打开吗,1
麻烦客厅的电视打开行吗,1
帮我客厅的电视打开行吗,1
能否客厅的电视打开好吗,1
麻烦客厅的电视打开好吗,1
帮我客厅的电视打开,1
客厅的电视打开，吗,1
可以客厅的电视打开行吗,1
打开客厅的电视,1
帮我，打开客厅的电视,1
能否打开客厅的电视,1
麻烦，打开客厅的电视,1
可以打开客厅的电视一下,1
帮我打开客厅的电视吗,1
请打开客厅的电视行吗,1
打开客厅的电视行吗,1
帮我打开客厅的电视好吗,1
打开客厅的电视，一下,1
帮我打开客厅的电视行吗,1
打开客厅的电视，行吗,1
可以打开客厅的电视,1
可以打开客厅的电视行吗,1
帮我打开客厅的电视一下,1
麻烦打开客厅的电视,1
打开客厅的电视好吗,1
打开客厅的电视吗,1
请打开客厅的电视吗,1
麻烦打开客厅的电视吗,1
能否打开客厅的电视行吗,1
打开客厅的电视，吗,1
能否，打开客厅的电视,1
麻烦打开客厅的电视好吗,1
能否打开客厅的电视吗,1
可以打开客厅的电视吗,1
可以，打开客厅的电视,1
麻烦打开客厅的电视行吗,1
请打开客厅的电视好吗,1
帮我打开客厅的电视,1
能否打开客厅的电视好吗,1
请，打开客厅的电视,1
打开客厅的电视，好吗,1
麻烦打开客厅的电视一下,1
能否打开客厅的电视一下,1
可以打开客厅的电视好吗,1
请打开客厅的电视一下,1
打开客厅的电视一下,1
请打开客厅的电视,1
客厅的电视关闭,1
客厅的电视关闭，一下,1
帮我客厅的电视关闭好吗,1
麻烦客厅的电视关闭一下,1
能否客厅的电视关闭吗,1
帮我客厅的电视关闭一下,1
请客厅的电视关闭一下,1
能否客厅的电视关闭行吗,1
客厅的电视关闭，吗,1
请客厅的电视关闭,1
能否客厅的电视关闭,1
客厅的电视关闭，行吗,1
可以客厅的电视关闭行吗,1
客厅的电视关闭好吗,1
可以客厅的电视关闭,1
帮我客厅的电视关闭吗,1
请，客厅的电视关闭,1
请客厅的电视关闭吗,1
请客厅的电视关闭行吗,1
可以客厅的电视关闭好吗,1
能否客厅的电视关闭好吗,1
帮我客厅的电视关闭,1
可以客厅的电视关闭一下,1
麻烦，客厅的电视关闭,1
帮我，客厅的电视关闭,1
客厅的电视关闭吗,1
客厅的电视关闭，好吗,1
可以，客厅的电视关闭,1
能否客厅的电视关闭一下,1
麻烦客厅的电视关闭,1
客厅的电视关闭行吗,1
客厅的电视关闭一下,1
可以客厅的电视关闭吗,1
麻烦客厅的电视关闭吗,1
麻烦客厅的电视关闭好吗,1
能否，客厅的电视关闭,1
麻烦客厅的电视关闭行吗,1
请客厅的电视关闭好吗,1
帮我客厅的电视关闭行吗,1
关闭客厅的电视,1
请，关闭客厅的电视,1
麻烦关闭客厅的电视一下,1
麻烦关闭客厅的电视,1
关闭客厅的电视吗,1
能否关闭客厅的电视一下,1
可以关闭客厅的电视好吗,1
请关闭客厅的电视,1
请关闭客厅的电视吗,1
可以关闭客厅的电视吗,1
帮我，关闭客厅的电视,1
帮我关闭客厅的电视行吗,1
能否关闭客厅的电视行吗,1
能否，关闭客厅的电视,1
能否关闭客厅的电视吗,1
麻烦关闭客厅的电视好吗,1
关闭客厅的电视行吗,1
帮我关闭客厅的电视一下,1
能否关闭客厅的电视,1
关闭客厅的电视，一下,1
麻烦关闭客厅的电视吗,1
帮我关闭客厅的电视吗,1
帮我关闭客厅的电视好吗,1
可以关闭客厅的电视一下,1
可以，关闭客厅的电视,1
可以关闭客厅的电视行吗,1
关闭客厅的电视，好吗,1
关闭客厅的电视好吗,1
关闭客厅的电视，行吗,1
请关闭客厅的电视一下,1
可以关闭客厅的电视,1
请关闭客厅的电视行吗,1
请关闭客厅的电视好吗,1
麻烦关闭客厅的电视行吗,1
能否关闭客厅的电视好吗,1
关闭客厅的电视一下,1
关闭客厅的电视，吗,1
麻烦，关闭客厅的电视,1
帮我关闭客厅的电视,1
客厅的窗帘打开,1
帮我客厅的窗帘打开吗,1
能否客厅的窗帘打开吗,1
帮我客厅的窗帘打开一下,1
客厅的窗帘打开，好吗,1
请客厅的窗帘打开行吗,1
麻烦客厅的窗帘打开好吗,1
请客厅的窗帘打开好吗,1
客厅的窗帘打开好吗,1
客厅的窗帘打开吗,1
客厅的窗帘打开，一下,1
客厅的窗帘打开，吗,1
麻烦客厅的窗帘打开行吗,1
能否，客厅的窗帘打开,1
能否客厅的窗帘打开一下,1
可以客厅的窗帘打开一下,1
可以客厅的窗帘打开好吗,1
请客厅的窗帘打开,1
请客厅的窗帘打开一下,1
客厅的窗帘打开一下,1
帮我客厅的窗帘打开好吗,1
麻烦客厅的窗帘打开,1
客厅的窗帘打开，行吗,1
请，客厅的窗帘打开,1
麻烦客厅的窗帘打开吗,1
帮我客厅的窗帘打开行吗,1
请客厅的窗帘打开吗,1
能否客厅的窗帘打开行吗,1
可以，客厅的窗帘打开,1
麻烦客厅的窗帘打开一下,1
能否客厅的窗帘打开,1
客厅的窗帘打开行吗,1
帮我，客厅的窗帘打开,1
可以客厅的窗帘打开吗,1
能否客厅的窗帘打开好吗,1
可以客厅的窗帘打开行吗,1
可以客厅的窗帘打开,1
麻烦，客厅的窗帘打开,1
帮我客厅的窗帘打开,1
打开客厅的窗帘,1
能否打开客厅的窗帘吗,1
帮我打开客厅的窗帘,1
麻烦打开客厅的窗帘,1
麻烦，打开客厅的窗帘,1
可以打开客厅的窗帘一下,1
请打开客厅的窗帘一下,1
能否，打开客厅的窗帘,1
麻烦打开客厅的窗帘一下,1
打开客厅的窗帘，吗,1
可以打开客厅的窗帘,1
打开客厅的窗帘一下,1
可以，打开客厅的窗帘,1
可以打开客厅的窗帘好吗,1
打开客厅的窗帘，一下,1
请打开客厅的窗帘行吗,1
帮我打开客厅的窗帘吗,1
可以打开客厅的窗帘行吗,1
请打开客厅的窗帘好吗,1
打开客厅的窗帘行吗,1
打开客厅的窗帘，行吗,1
打开客厅的窗帘，好吗,1
麻烦打开客厅的窗帘行吗,1
麻烦打开客厅的窗帘吗,1
可以打开客厅的窗帘吗,1
能否打开客厅的窗帘好吗,1
打开客厅的窗帘吗,1
帮我打开客厅的窗帘行吗,1
请打开客厅的窗帘吗,1
帮我打开客厅的窗帘一下,1
帮我打开客厅的窗帘好吗,1
能否打开客厅的窗帘行吗,1
能否打开客厅的窗帘,1
请，打开客厅的窗帘,1
打开客厅的窗帘好吗,1
麻烦打开客厅的窗帘好吗,1
请打开客厅的窗帘,1
能否打开客厅的窗帘一下,1
帮我，打开客厅的窗帘,1
客厅的窗帘关闭,1
客厅的窗帘关闭，行吗,1
请客厅的窗帘关闭一下,1
帮我客厅的窗帘关闭行吗,1
可以客厅的窗帘关闭行吗,1
客厅的窗帘关闭，好吗,1
客厅的窗帘关闭一下,1
麻烦客厅的窗帘关闭吗,1
请，客厅的窗帘关闭,1
麻烦客厅的窗帘关闭一下,1
可以客厅的窗帘关闭一下,1
帮我客厅的窗帘关闭吗,1
能否，客厅的窗帘关闭,1
客厅的窗帘关闭，一下,1
帮我客厅的窗帘关闭好吗,1
帮我客厅的窗帘关闭,1
请客厅的窗帘关闭行吗,1
能否客厅的窗帘关闭好吗,1
能否客厅的窗帘关闭一下,1
能否客厅的窗帘关闭吗,1
麻烦客厅的窗帘关闭行吗,1
客厅的窗帘关闭，吗,1
帮我客厅的窗帘关闭一下,1
可以客厅的窗帘关闭,1
请客厅的窗帘关闭,1
可以，客厅的窗帘关闭,1
可以客厅的窗帘关闭吗,1
客厅的窗帘关闭好吗,1
麻烦，客厅的窗帘关闭,1
客厅的窗帘关闭行吗,1
请客厅的窗帘关闭好吗,1
麻烦客厅的窗帘关闭,1
帮我，客厅的窗帘关闭,1
能否客厅的窗帘关闭,1
客厅的窗帘关闭吗,1
麻烦客厅的窗帘关闭好吗,1
可以客厅的窗帘关闭好吗,1
请客厅的窗帘关闭吗,1
能否客厅的窗帘关闭行吗,1
关闭客厅的窗帘,1
关闭客厅的窗帘吗,1
关闭客厅的窗帘好吗,1
麻烦关闭客厅的窗帘行吗,1
可以，关闭客厅的窗帘,1
请关闭客厅的窗帘一下,1
关闭客厅的窗帘一下,1
关闭客厅的窗帘，行吗,1
关闭客厅的窗帘，好吗,1
请，关闭客厅的窗帘,1
可以关闭客厅的窗帘一下,1
关闭客厅的窗帘，一下,1
请关闭客厅的窗帘行吗,1
可以关闭客厅的窗帘行吗,1
帮我关闭客厅的窗帘一下,1
能否关闭客厅的窗帘行吗,1
麻烦关闭客厅的窗帘好吗,1
可以关闭客厅的窗帘吗,1
帮我关闭客厅的窗帘吗,1
关闭客厅的窗帘，吗,1
能否，关闭客厅的窗帘,1
请关闭客厅的窗帘吗,1
能否关闭客厅的窗帘一下,1
关闭客厅的窗帘行吗,1
帮我，关闭客厅的窗帘,1
能否关闭客厅的窗帘,1
麻烦，关闭客厅的窗帘,1
帮我关闭客厅的窗帘,1
能否关闭客厅的窗帘吗,1
帮我关闭客厅的窗帘好吗,1
可以关闭客厅的窗帘,1
可以关闭客厅的窗帘好吗,1
麻烦关闭客厅的窗帘吗,1
请关闭客厅的窗帘好吗,1
能否关闭客厅的窗帘好吗,1
麻烦关闭客厅的窗帘一下,1
请关闭客厅的窗帘,1
麻烦关闭客厅的窗帘,1
帮我关闭客厅的窗帘行吗,1
客厅的风扇打开,1
客厅的风扇打开好吗,1
客厅的风扇打开吗,1
帮我客厅的风扇打开一下,1
麻烦客厅的风扇打开好吗,1
麻烦客厅的风扇打开一下,1
客厅的风扇打开一下,1
帮我客厅的风扇打开吗,1
能否客厅的风扇打开一下,1
可以客厅的风扇打开一下,1
帮我客厅的风扇打开行吗,1
能否，客厅的风扇打开,1
客厅的风扇打开，好吗,1
可以，客厅的风扇打开,1
可以客厅的风扇打开好吗,1
能否客厅的风扇打开,1
请客厅的风扇打开吗,1
能否客厅的风扇打开好吗,1
能否客厅的风扇打开行吗,1
帮我，客厅的风扇打开,1
客厅的风扇打开行吗,1
请客厅的风扇打开行吗,1
麻烦，客厅的风扇打开,1
能否客厅的风扇打开吗,1
帮我客厅的风扇打开,1
可以客厅的风扇打开行吗,1
请客厅的风扇打开,1
客厅的风扇打开，行吗,1
请，客厅的风扇打开,1
帮我客厅的风扇打开好吗,1
请客厅的风扇打开好吗,1
客厅的风扇打开，吗,1
可以客厅的风扇打开吗,1
麻烦客厅的风扇打开吗,1
可以客厅的风扇打开,1
客厅的风扇打开，一下,1
请客厅的风扇打开一下,1
麻烦客厅的风扇打开,1
麻烦客厅的风扇打开行吗,1
打开客厅的风扇,1
麻烦打开客厅的风扇吗,1
可以，打开客厅的风扇,1
帮我打开客厅的风扇行吗,1
麻烦，打开客厅的风扇,1
可以打开客厅的风扇,1
帮我打开客厅的风扇一下,1
打开客厅的风扇一下,1
帮我打开客厅的风扇吗,1
麻烦打开客厅的风扇,1
可以打开客厅的风扇一下,1
麻烦打开客厅的风扇好吗,1
请打开客厅的风扇,1
可以打开客厅的风扇吗,1
请打开客厅的风扇好吗,1
能否，打开客厅的风扇,1
打开客厅的风扇，好吗,1
可以打开客厅的风扇行吗,1
请打开客厅的风扇行吗,1
麻烦打开客厅的风扇一下,1
帮我，打开客厅的风扇,1
可以打开客厅的风扇好吗,1
打开客厅的风扇行吗,1
打开客厅的风扇，行吗,1
帮我打开客厅的风扇,1
能否打开客厅的风扇行吗,1
能否打开客厅的风扇,1
打开客厅的风扇吗,1
麻烦打开客厅的风扇行吗,1
请打开客厅的风扇一下,1
能否打开客厅的风扇一下,1
请，打开客厅的风扇,1
打开客厅的风扇，吗,1
能否打开客厅的风扇吗,1
请打开客厅的风扇吗,1
能否打开客厅的风扇好吗,1
帮我打开客厅的风扇好吗,1
打开客厅的风扇，一下,1
打开客厅的风扇好吗,1
客厅的风扇关闭,1
客厅的风扇关闭，吗,1
帮我，客厅的风扇关闭,1
帮我客厅的风扇关闭行吗,1
可以客厅的风扇关闭行吗,1
麻烦客厅的风扇关闭一下,1
客厅的风扇关闭，一下,1
请客厅的风扇关闭,1
客厅的风扇关闭一下,1
帮我客厅的风扇关闭,1
能否客厅的风扇关闭,1
能否客厅的风扇关闭一下,1
请，客厅的风扇关闭,1
可以客厅的风扇关闭吗,1
麻烦客厅的风扇关闭吗,1
能否，客厅的风扇关闭,1
客厅的风扇关闭，行吗,1
帮我客厅的风扇关闭好吗,1
帮我客厅的风扇关闭吗,1
客厅的风扇关闭好吗,1
请客厅的风扇关闭一下,1
请客厅的风扇关闭吗,1
可以客厅的风扇关闭好吗,1
客厅的风扇关闭行吗,1
请客厅的风扇关闭行吗,1
麻烦客厅的风扇关闭行吗,1
客厅的风扇关闭吗,1
请客厅的风扇关闭好吗,1
麻烦，客厅的风扇关闭,1
可以客厅的风扇关闭一下,1
可以，客厅的风扇关闭,1
可以客厅的风扇关闭,1
能否客厅的风扇关闭吗,1
能否客厅的风扇关闭行吗,1
帮我客厅的风扇关闭一下,1
能否客厅的风扇关闭好吗,1
客厅的风扇关闭，好吗,1
麻烦客厅的风扇关闭好吗,1
麻烦客厅的风扇关闭,1
关闭客厅的风扇,1
帮我关闭客厅的风扇一下,1
能否关闭客厅的风扇好吗,1
可以关闭客厅的风扇吗,1
麻烦，关闭客厅的风扇,1
关闭客厅的风扇，行吗,1
能否关闭客厅的风扇,1
请关闭客厅的风扇,1
帮我关闭客厅的风扇,1
关闭客厅的风扇一下,1
请关闭客厅的风扇行吗,1
可以关闭客厅的风扇行吗,1
关闭客厅的风扇，好吗,1
帮我关闭客厅的风扇好吗,1
麻烦关闭客厅的风扇一下,1
麻烦关闭客厅的风扇好吗,1
可以关闭客厅的风扇一下,1
能否关闭客厅的风扇吗,1
关闭客厅的风扇好吗,1
能否，关闭客厅的风扇,1
可以，关闭客厅的风扇,1
帮我，关闭客厅的风扇,1
请关闭客厅的风扇好吗,1
关闭客厅的风扇，吗,1
能否关闭客厅的风扇行吗,1
可以关闭客厅的风扇,1
帮我关闭客厅的风扇行吗,1
麻烦关闭客厅的风扇吗,1
帮我关闭客厅的风扇吗,1
关闭客厅的风扇吗,1
麻烦关闭客厅的风扇,1
关闭客厅的风扇，一下,1
